1715863500000,0.15299000,0.15396000,0.15291000,0.15300000,17398427.00000000,1715864399999,2669768.97072000,4805,8700478.00000000,1335417.18923000,0
1715864400000,0.15300000,0.15330000,0.15199000,0.15266000,32386095.00000000,1715865299999,4937086.15495000,9179,16890204.00000000,2575293.00888000,0
1715865300000,0.15267000,0.15291000,0.15236000,0.15277000,10162326.00000000,1715866199999,1551273.11966000,3493,4603808.00000000,702726.79420000,0
1715866200000,0.15277000,0.15355000,0.15277000,0.15281000,13324778.00000000,1715867099999,2040748.75945000,4033,7185579.00000000,1100523.54338000,0
1715867100000,0.15279000,0.15328000,0.15240000,0.15325000,19480601.00000000,1715867999999,2977495.20508000,5167,10408107.00000000,1591311.21315000,0
1715868000000,0.15325000,0.15331000,0.15215000,0.15236000,18913729.00000000,1715868899999,2885886.46572000,4101,5576041.00000000,851440.85355000,0
1715868900000,0.15236000,0.15262000,0.15074000,0.15134000,26670769.00000000,1715869799999,4040420.70749000,7125,10793356.00000000,1635302.40574000,0
1715869800000,0.15135000,0.15153000,0.15039000,0.15047000,28413561.00000000,1715870699999,4292582.61134000,5703,11174742.00000000,1688312.01803000,0
1715870700000,0.15046000,0.15118000,0.14965000,0.14995000,38601310.00000000,1715871599999,5796828.37537000,8149,16413785.00000000,2466405.06893000,0
1715871600000,0.14996000,0.15099000,0.14942000,0.15053000,24582300.00000000,1715872499999,3693128.59110000,6268,12357247.00000000,1856011.34515000,0
1715872500000,0.15052000,0.15168000,0.15042000,0.15144000,11004052.00000000,1715873399999,1662418.35030000,3126,6324273.00000000,955811.00707000,0
1715873400000,0.15144000,0.15152000,0.15099000,0.15130000,8192596.00000000,1715874299999,1238632.60609000,2253,3396639.00000000,513547.59988000,0
1715874300000,0.15131000,0.15185000,0.15114000,0.15150000,4797252.00000000,1715875199999,726886.49308000,1724,2488070.00000000,377041.98914000,0
1715875200000,0.15148000,0.15167000,0.15125000,0.15150000,4654576.00000000,1715876099999,705008.75310000,1483,2485387.00000000,376421.15413000,0
1715876100000,0.15151000,0.15151000,0.15077000,0.15114000,10880998.00000000,1715876999999,1644312.95716000,2265,4225875.00000000,638554.84419000,0
1715877000000,0.15114000,0.15133000,0.15039000,0.15106000,15603587.00000000,1715877899999,2352234.00759000,3375,6152408.00000000,928082.51409000,0
1715877900000,0.15107000,0.15136000,0.15049000,0.15114000,13917349.00000000,1715878799999,2100582.22445000,3340,9171211.00000000,1384420.22429000,0
1715878800000,0.15115000,0.15169000,0.15088000,0.15130000,9952723.00000000,1715879699999,1507118.72629000,2480,6200488.00000000,938970.71446000,0
1715879700000,0.15129000,0.15129000,0.14978000,0.14979000,14170628.00000000,1715880599999,2131833.94810000,3524,5189429.00000000,781206.61184000,0
1715880600000,0.14979000,0.15056000,0.14973000,0.15033000,10008282.00000000,1715881499999,1503558.33489000,2798,5092298.00000000,765116.88033000,0
1715881500000,0.15032000,0.15121000,0.15011000,0.15097000,8668086.00000000,1715882399999,1306468.18462000,2414,4361234.00000000,657292.27365000,0
1715882400000,0.15098000,0.15144000,0.15073000,0.15073000,6372557.00000000,1715883299999,962216.03379000,1993,3155792.00000000,476514.67320000,0
1715883300000,0.15073000,0.15076000,0.15039000,0.15045000,3634103.00000000,1715884199999,547276.37451000,1215,2077763.00000000,312915.89936000,0
1715884200000,0.15044000,0.15088000,0.15032000,0.15086000,6690324.00000000,1715885099999,1006993.18547000,1480,4142002.00000000,623475.21813000,0
